om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
619927,2021,05,04,2021-05-04,02:19:00,3,MO,29,0,1,0,0,85000,0,36.6230,-89.2620,36.6410,-89.1990,3.7100,400,1,1,1,133,0,0,0,0
619928,2021,05,04,2021-05-04,02:23:00,3,TN,47,0,1,0,0,225000,0,36.4123,-89.1602,36.4279,-89.1176,2.6000,50,1,1,1,131,0,0,0,0
619929,2021,05,04,2021-05-04,02:31:00,3,KY,21,0,1,0,0,350000,0,36.6610,-89.0890,36.6700,-88.9950,5.2500,100,1,1,1,105,0,0,0,0
619930,2021,05,04,2021-05-04,02:33:00,3,KY,21,0,2,0,0,310000,0,36.5200,-89.0310,36.5440,-88.9260,6.0600,150,1,1,1,75,0,0,0,0
619931,2021,05,04,2021-05-04,02:55:00,3,KY,21,0,1,0,0,165000,0,36.5544,-88.6519,36.5700,-88.5700,4.6700,125,1,1,1,83,0,0,0,0
619932,2021,05,04,2021-05-04,02:59:00,3,KY,21,0,1,0,0,15000,0,36.7580,-88.5780,36.7610,-88.5690,0.5400,100,1,1,1,83,0,0,0,0
619933,2021,05,04,2021-05-04,03:35:00,3,TN,47,0,0,0,0,75000,0,36.3170,-88.0420,36.3270,-87.9870,3.1400,80,1,1,1,5,0,0,0,0
619934,2021,05,04,2021-05-04,04:12:00,3,KY,21,0,0,0,0,45000,1000,36.8190,-87.4680,36.8140,-87.4210,2.6200,75,1,1,1,47,0,0,0,0
619935,2021,05,04,2021-05-04,04:54:00,3,TN,47,0,0,0,0,15000,0,36.3537,-86.9200,36.3474,-86.8324,4.9100,100,1,1,1,21,37,0,0,0
619936,2021,05,04,2021-05-04,04:56:00,3,TN,47,0,0,0,0,10000,0,36.5621,-86.8271,36.5627,-86.7961,1.7600,25,1,1,1,147,0,0,0,0
619937,2021,05,04,2021-05-04,05:01:00,3,TN,47,0,0,0,0,25000,0,36.4675,-86.7798,36.4720,-86.7420,2.2100,200,1,1,1,147,0,0,0,0
619938,2021,05,04,2021-05-04,05:02:00,3,TN,47,0,0,0,0,15000,0,36.5732,-86.7618,36.5781,-86.5951,9.4000,50,1,1,1,147,165,0,0,0
619939,2021,05,04,2021-05-04,05:03:00,3,TN,47,0,0,0,0,15000,0,36.3480,-86.7939,36.3580,-86.6808,6.3800,200,1,1,1,37,0,0,0,0
619940,2021,05,04,2021-05-04,05:10:00,3,TN,47,0,0,0,0,10000,0,36.4684,-86.6593,36.4705,-86.6468,0.7100,25,1,1,1,147,165,0,0,0
619941,2021,05,04,2021-05-04,05:21:00,3,TN,47,0,0,0,0,25000,0,36.3542,-86.5601,36.3604,-86.4954,3.8900,50,1,1,1,165,0,0,0,0
619942,2021,05,04,2021-05-04,05:31:00,3,TN,47,0,0,0,0,15000,0,36.3567,-86.4174,36.3697,-86.2980,6.8700,50,1,1,1,165,0,0,0,0
619943,2021,05,04,2021-05-04,05:38:00,3,TN,47,0,0,0,0,25000,0,36.4226,-86.3137,36.4030,-86.2280,5.0500,200,1,1,1,165,169,0,0,0
619944,2021,05,04,2021-05-04,05:54:00,3,TN,47,0,0,0,0,15000,0,36.3945,-86.1153,36.3797,-86.0613,3.2700,50,1,1,1,169,0,0,0,0
619945,2021,05,04,2021-05-04,05:56:00,3,TN,47,0,0,0,0,10000,0,36.5314,-86.0504,36.5097,-86.0288,1.9300,25,1,1,1,111,0,0,0,0
619946,2021,05,04,2021-05-04,06:20:00,3,TN,47,0,0,0,0,15000,0,36.0571,-86.0347,36.0580,-86.0161,1.0400,25,1,1,1,41,0,0,0,0
619947,2021,05,04,2021-05-04,06:43:00,3,TN,47,0,0,0,0,25000,0,36.0021,-85.8028,35.9735,-85.7256,4.8100,200,1,1,1,41,0,0,0,0
619948,2021,05,04,2021-05-04,07:07:00,3,TN,47,0,0,0,0,15000,0,35.9738,-85.4938,35.9635,-85.4786,1.1100,50,1,1,1,185,0,0,0,0
619949,2021,05,04,2021-05-04,08:01:00,3,MS,28,0,1,0,0,35000,0,32.0521,-90.0492,32.0899,-89.8896,9.7000,75,1,1,1,121,0,0,0,0
619950,2021,05,04,2021-05-04,08:44:00,3,AL,01,0,0,0,0,0,0,34.8445,-85.6401,34.8422,-85.6311,0.5500,50,1,1,1,71,0,0,0,0
619951,2021,05,04,2021-05-04,11:21:00,3,GA,13,0,0,0,0,150000,0,34.4797,-83.9624,34.4785,-83.8799,4.7000,350,1,1,1,187,0,0,0,0
619952,2021,05,04,2021-05-04,12:13:00,3,LA,22,0,0,0,0,75000,0,32.3547,-91.9170,32.3636,-91.7709,8.5500,700,1,1,1,83,0,0,0,0
619953,2021,05,04,2021-05-04,12:51:00,3,PA,42,0,1,0,0,0,0,41.3053,-78.5175,41.3067,-78.5061,0.6000,125,1,1,1,47,0,0,0,0
619954,2021,05,04,2021-05-04,12:59:00,3,LA,22,0,1,0,0,255000,0,32.3222,-91.1150,32.2575,-90.8213,17.7300,600,2,0,1,0,0,0,0,0
619954,2021,05,04,2021-05-04,12:59:00,3,LA,22,0,1,0,0,55000,0,32.3222,-91.1150,32.2890,-90.9810,8.1500,325,2,1,2,65,0,0,0,0
619954,2021,05,04,2021-05-04,13:07:00,3,MS,28,0,1,0,0,200000,0,32.2890,-90.9810,32.2575,-90.8213,9.5800,600,2,1,2,149,0,0,0,0
619955,2021,05,04,2021-05-04,13:22:00,3,MS,28,0,0,0,0,25000,0,32.7280,-90.3697,32.7393,-90.2118,9.2100,250,1,1,1,163,0,0,0,0
619956,2021,05,04,2021-05-04,13:24:00,3,MS,28,0,1,0,0,855000,0,32.4641,-90.5194,32.3251,-90.0225,30.7000,880,1,1,1,49,89,49,121,0
619957,2021,05,04,2021-05-04,14:06:00,3,MS,28,0,1,0,0,100000,0,32.5982,-89.6168,32.5989,-89.3597,14.9700,1050,1,1,1,79,0,0,0,0
619958,2021,05,04,2021-05-04,14:23:00,3,SC,45,0,1,0,0,0,0,34.3035,-81.1407,34.3143,-81.0767,3.9000,300,1,1,1,39,0,0,0,0
619959,2021,05,04,2021-05-04,14:43:00,3,MS,28,0,1,0,0,25000,0,32.4586,-88.9638,32.4953,-88.8797,5.5400,400,1,1,1,101,75,0,0,0
619960,2021,05,04,2021-05-04,15:08:00,3,MS,28,0,1,0,0,55000,0,32.4099,-88.5223,32.4296,-88.4676,3.4700,450,1,1,1,75,0,0,0,0
619961,2021,05,04,2021-05-04,16:19:00,3,AL,01,0,0,0,0,0,0,32.7381,-87.2159,32.7651,-86.7926,24.8400,620,1,1,1,105,21,0,0,0
619962,2021,05,04,2021-05-04,17:17:00,3,AL,01,0,1,0,0,0,0,32.4707,-86.4421,32.4263,-86.2686,10.6300,330,1,1,1,1,51,101,0,0
619963,2021,05,04,2021-05-04,17:46:00,3,AL,01,0,0,0,0,0,0,32.3667,-85.9491,32.3525,-85.9159,2.1700,50,1,1,1,87,0,0,0,0
619964,2021,05,05,2021-05-05,15:10:00,3,NE,31,0,-9,0,0,0,0,41.9000,-97.7400,41.9000,-97.7400,0.0500,25,1,1,1,119,0,0,0,0
619965,2021,05,05,2021-05-05,15:30:00,3,NE,31,0,-9,0,0,0,0,40.4700,-98.0200,40.4700,-98.0200,0.0100,40,1,1,1,35,0,0,0,0
619966,2021,05,05,2021-05-05,15:42:00,3,NE,31,0,0,0,0,0,0,42.6300,-97.2800,42.6300,-97.2800,0.9500,50,1,1,1,27,0,0,0,0
619967,2021,05,06,2021-05-06,13:11:00,3,IL,17,0,0,0,0,25000,0,39.4865,-89.0643,39.4881,-89.0670,0.1800,20,1,1,1,21,0,0,0,0
619968,2021,05,06,2021-05-06,14:10:00,3,IL,17,0,-9,0,0,0,0,39.0294,-88.7493,39.0287,-88.7485,0.0600,10,1,1,1,49,0,0,0,0
619969,2021,05,06,2021-05-06,14:30:00,3,IL,17,0,-9,0,0,0,0,38.9375,-88.6597,38.9368,-88.6591,0.0600,10,1,1,1,49,0,0,0,0
619970,2021,05,06,2021-05-06,16:00:00,3,IL,17,0,0,0,0,0,0,38.5700,-88.4330,38.5657,-88.4251,0.5200,30,1,1,1,191,0,0,0,0
619971,2021,05,06,2021-05-06,16:01:00,3,IL,17,0,-9,0,0,0,0,38.6613,-88.2225,38.6598,-88.2215,0.1200,10,1,1,1,159,0,0,0,0
619972,2021,05,07,2021-05-07,17:40:00,3,TX,48,0,0,0,0,0,0,35.5241,-101.0842,35.5276,-101.0261,3.2800,25,1,1,1,179,0,0,0,0
619973,2021,05,09,2021-05-09,15:30:00,3,AR,05,0,0,0,0,25000,0,34.9410,-90.9720,34.9360,-90.9630,0.6200,60,1,1,1,123,0,0,0,0
619974,2021,05,09,2021-05-09,16:08:00,3,TN,47,0,1,0,0,200000,0,35.4730,-89.8984,35.4636,-89.8138,4.8000,300,1,1,1,167,0,0,0,0
619975,2021,05,09,2021-05-09,18:38:00,3,TN,47,0,0,0,0,5000,0,35.8373,-86.7593,35.8424,-86.7468,0.7800,25,1,1,1,187,0,0,0,0
619976,2021,05,10,2021-05-10,14:46:00,3,NC,37,0,1,0,0,100000,0,35.9000,-79.3500,35.9057,-79.3292,1.2300,200,1,1,1,1,0,0,0,0
619977,2021,05,10,2021-05-10,17:24:00,3,TX,48,0,0,0,0,30000,0,30.7166,-95.5727,30.7244,-95.5758,0.5700,50,1,1,1,471,0,0,0,0
619978,2021,05,11,2021-05-11,13:10:00,3,TX,48,0,0,0,0,0,0,30.9800,-95.6300,30.9800,-95.6299,0.0100,20,1,1,1,225,0,0,0,0
619979,2021,05,11,2021-05-11,17:14:00,3,TX,48,0,1,0,0,300000,0,30.3007,-95.0109,30.2998,-95.0069,0.2500,100,1,1,1,291,0,0,0,0
619980,2021,05,12,2021-05-12,01:05:00,3,LA,22,0,0,0,0,25000,0,29.9492,-90.1190,29.9475,-90.0331,5.1400,125,1,1,1,71,0,0,0,0
619981,2021,05,13,2021-05-13,19:10:00,3,KS,20,0,-9,0,0,0,0,39.4200,-101.7600,39.4200,-101.7600,0.0500,25,1,1,1,181,0,0,0,0
619982,2021,05,14,2021-05-14,18:52:00,3,MN,27,0,0,0,0,0,0,44.7089,-96.2051,44.7074,-96.1998,0.2800,25,1,1,1,173,0,0,0,0
619983,2021,05,15,2021-05-15,11:54:00,3,SD,46,0,-9,0,0,0,0,42.9660,-97.1210,42.9620,-97.0960,1.2900,25,1,1,1,27,0,0,0,0
619984,2021,05,15,2021-05-15,15:35:00,3,IA,19,0,-9,0,0,0,0,42.5548,-94.4549,42.5522,-94.4494,0.3300,30,1,1,1,25,0,0,0,0
619985,2021,05,15,2021-05-15,16:49:00,3,IA,19,0,0,0,0,0,0,43.3922,-92.4154,43.3922,-92.4154,0.3000,15,1,1,1,89,0,0,0,0
619986,2021,05,15,2021-05-15,18:19:00,3,CO,08,0,-9,0,0,0,0,38.0200,-103.7200,38.0218,-103.6754,2.4300,20,1,1,1,89,0,0,0,0
619987,2021,05,16,2021-05-16,10:14:00,3,TX,48,0,0,0,0,50000,0,31.2132,-97.3801,31.2396,-97.3685,1.9500,50,1,1,1,27,0,0,0,0
619988,2021,05,16,2021-05-16,12:42:00,3,TX,48,0,-9,0,0,0,0,32.2576,-97.0850,32.2900,-97.0740,2.3300,50,1,1,1,217,139,0,0,0
619989,2021,05,16,2021-05-16,13:00:00,3,TX,48,0,0,0,0,2000,0,32.8448,-96.7982,32.8484,-96.7964,0.2700,30,1,1,1,113,0,0,0,0
619990,2021,05,16,2021-05-16,13:08:00,3,TX,48,0,-9,0,0,0,0,32.3057,-96.9809,32.3167,-96.9729,0.8900,50,1,1,1,139,0,0,0,0
619991,2021,05,16,2021-05-16,13:10:00,3,TX,48,0,1,0,0,50000,0,32.8972,-96.7780,32.9049,-96.7731,0.6000,90,1,1,1,113,0,0,0,0
619992,2021,05,16,2021-05-16,14:14:00,3,TX,48,0,-9,0,0,0,0,32.4003,-96.9627,32.4090,-96.9588,0.6400,50,1,1,1,139,0,0,0,0
619993,2021,05,16,2021-05-16,16:15:00,3,CO,08,0,-9,0,0,0,0,38.4800,-103.8700,38.4850,-103.8061,3.4700,20,1,1,1,25,0,0,0,0
619994,2021,05,16,2021-05-16,18:40:00,3,TX,48,0,-9,0,0,0,0,34.1122,-102.4394,34.1131,-102.4224,0.9700,50,1,1,1,279,0,0,0,0
619995,2021,05,16,2021-05-16,21:46:00,3,TX,48,0,0,0,0,100000,0,32.9656,-99.8055,32.9646,-99.8033,0.1500,130,1,1,1,207,0,0,0,0
619996,2021,05,17,2021-05-17,11:43:00,3,NM,35,0,0,0,0,0,0,34.3300,-106.4800,34.3381,-106.4734,0.6700,50,1,1,1,53,0,0,0,0
619997,2021,05,17,2021-05-17,11:48:00,3,LA,22,0,0,0,0,0,0,30.4300,-91.9400,30.4289,-91.9439,0.2400,10,1,1,1,97,0,0,0,0
619998,2021,05,17,2021-05-17,12:13:00,3,LA,22,0,0,0,0,0,0,30.5300,-91.9500,30.5306,-91.9479,0.1300,10,1,1,1,97,0,0,0,0
619999,2021,05,17,2021-05-17,12:14:00,3,LA,22,0,0,0,0,0,0,30.2000,-92.9600,30.2012,-92.9579,0.0100,10,1,1,1,53,0,0,0,0
620000,2021,05,17,2021-05-17,12:17:00,3,LA,22,0,0,0,0,10000,0,30.1157,-93.1997,30.1317,-93.1981,1.1100,10,1,1,1,19,0,0,0,0
620001,2021,05,17,2021-05-17,12:45:00,3,NM,35,0,0,0,0,0,0,34.7800,-106.7000,34.7804,-106.7000,0.0300,50,1,1,1,61,0,0,0,0
620002,2021,05,17,2021-05-17,13:08:00,3,NM,35,0,0,0,0,0,0,35.5200,-106.3200,35.5391,-106.3401,1.7400,50,1,1,1,43,0,0,0,0
620003,2021,05,17,2021-05-17,13:17:00,3,LA,22,0,0,0,0,5000,0,30.1006,-92.3618,30.1013,-92.3595,0.1500,10,1,1,1,1,0,0,0,0
620004,2021,05,17,2021-05-17,14:30:00,3,LA,22,0,0,0,0,0,0,30.2800,-92.6800,30.2826,-92.6784,0.2000,10,1,1,1,53,0,0,0,0
620005,2021,05,17,2021-05-17,15:12:00,3,LA,22,0,0,0,0,0,0,30.2700,-92.3300,30.2715,-92.3293,0.1100,10,1,1,1,1,0,0,0,0
620006,2021,05,17,2021-05-17,15:45:00,3,WY,56,0,-9,0,0,0,0,41.7600,-107.2500,41.7568,-107.2478,0.2500,20,1,1,1,7,0,0,0,0
620007,2021,05,17,2021-05-17,16:23:00,3,NM,35,0,0,0,0,0,0,34.5200,-103.6200,34.5245,-103.6202,0.3100,50,1,1,1,9,0,0,0,0
620008,2021,05,17,2021-05-17,16:33:00,3,NM,35,0,0,0,0,0,0,35.5500,-103.2000,35.5800,-103.2300,2.6700,60,1,1,1,37,0,0,0,0
620009,2021,05,17,2021-05-17,17:34:00,3,KS,20,0,0,0,0,0,0,37.7000,-101.6400,37.7051,-101.6364,0.4000,50,1,1,1,187,0,0,0,0
620010,2021,05,17,2021-05-17,17:35:00,3,TX,48,0,-9,0,0,0,0,35.5306,-102.5820,35.5429,-102.5795,0.8600,20,1,1,1,359,0,0,0,0
620011,2021,05,17,2021-05-17,18:11:00,3,TX,48,0,2,0,0,0,0,32.0500,-101.1800,32.0500,-101.1800,11.4000,1056,1,1,1,431,0,0,0,0
620012,2021,05,17,2021-05-17,18:50:00,3,TX,48,0,-9,0,0,0,0,33.5173,-102.1432,33.5182,-102.1360,0.4200,30,1,1,1,219,0,0,0,0
620013,2021,05,18,2021-05-18,01:50:00,3,LA,22,0,0,0,0,0,0,30.3884,-90.1932,30.4073,-90.2026,1.4200,75,1,1,1,103,0,0,0,0
620014,2021,05,18,2021-05-18,02:16:00,3,LA,22,0,0,0,0,100000,0,29.9750,-90.2596,29.9790,-90.2573,0.3100,50,1,1,1,51,0,0,0,0
620015,2021,05,18,2021-05-18,13:16:00,3,MS,28,0,1,0,0,50000,0,32.0644,-88.7294,32.0850,-88.7311,1.4300,150,1,1,1,23,0,0,0,0
620016,2021,05,18,2021-05-18,13:59:00,3,MS,28,0,0,0,0,75000,0,31.6031,-89.8684,31.6090,-89.8835,0.9800,300,1,1,1,65,0,0,0,0
620017,2021,05,18,2021-05-18,14:53:00,3,MS,28,0,0,0,0,15000,0,31.8958,-89.9642,31.9074,-89.9856,1.4900,300,1,1,1,127,0,0,0,0
620018,2021,05,18,2021-05-18,15:54:00,3,TX,48,0,1,0,0,20000,0,29.4936,-96.8138,29.5135,-96.8282,1.6200,150,1,1,1,285,0,0,0,0
620019,2021,05,18,2021-05-18,17:03:00,3,TX,48,0,0,0,0,0,0,32.8057,-101.8854,32.8052,-101.8841,0.0800,50,1,1,1,115,0,0,0,0
620020,2021,05,18,2021-05-18,17:42:00,3,TX,48,0,1,0,0,100000,0,29.7593,-96.9186,29.7900,-96.8772,3.2700,400,1,1,1,149,0,0,0,0
620021,2021,05,18,2021-05-18,18:23:00,3,AR,05,0,0,0,0,25000,0,35.0900,-92.7700,35.0900,-92.7700,0.1000,25,1,1,1,29,0,0,0,0
620022,2021,05,18,2021-05-18,20:16:00,3,TX,48,0,0,0,0,0,0,32.5776,-101.1200,32.5775,-101.1198,0.0100,50,1,1,1,415,0,0,0,0
620023,2021,05,19,2021-05-19,15:32:00,3,ND,38,0,-9,0,0,0,0,46.8520,-99.5657,46.8500,-99.5700,0.2500,50,1,1,1,43,0,0,0,0
620024,2021,05,19,2021-05-19,18:37:00,3,MN,27,0,0,0,0,0,0,44.1849,-93.3140,44.2071,-93.3169,1.5400,25,1,1,1,147,131,0,0,0
620025,2021,05,19,2021-05-19,18:39:00,3,MN,27,0,0,0,0,0,0,44.1989,-93.3035,44.2032,-93.3042,0.3000,15,1,1,1,131,0,0,0,0
620026,2021,05,19,2021-05-19,18:42:00,3,LA,22,0,0,0,0,35000,0,29.9018,-90.3495,29.9030,-90.3581,0.5200,75,1,1,1,89,0,0,0,0
620027,2021,05,19,2021-05-19,18:42:00,3,MN,27,0,0,0,0,0,0,44.2135,-93.3378,44.2397,-93.3428,1.8300,50,1,1,1,131,0,0,0,0
620028,2021,05,19,2021-05-19,18:56:00,3,MN,27,0,0,0,0,0,0,44.5394,-93.8252,44.5505,-93.8255,0.7600,25,1,1,1,79,139,0,0,0
620029,2021,05,19,2021-05-19,19:13:00,3,MN,27,0,0,0,0,0,0,44.4055,-93.3002,44.4079,-93.3002,0.1700,10,1,1,1,131,0,0,0,0
620030,2021,05,19,2021-05-19,19:17:00,3,MN,27,0,1,0,0,0,0,44.4328,-93.3115,44.4498,-93.3120,1.1700,25,1,1,1,131,0,0,0,0
620031,2021,05,19,2021-05-19,19:53:00,3,MN,27,0,0,0,0,0,0,44.6251,-93.2647,44.6277,-93.2650,0.1800,25,1,1,1,37,0,0,0,0
620032,2021,05,20,2021-05-20,14:25:00,3,TX,48,0,1,0,0,30000,0,31.3390,-94.8799,31.3759,-94.8884,2.6000,75,1,1,1,5,0,0,0,0
620033,2021,05,20,2021-05-20,15:38:00,3,TX,48,0,-9,0,0,0,0,32.5482,-94.6067,32.5489,-94.6068,0.0500,10,1,1,1,203,0,0,0,0
620034,2021,05,20,2021-05-20,17:06:00,3,MO,29,0,0,0,0,5000,0,39.7530,-94.2773,39.7657,-94.2767,0.8800,50,1,1,1,63,0,0,0,0
620035,2021,05,20,2021-05-20,20:04:00,3,IA,19,0,-9,0,0,0,0,41.4290,-94.0170,41.4352,-94.0137,0.4600,30,1,1,1,121,0,0,0,0
620036,2021,05,20,2021-05-20,20:44:00,3,IA,19,0,0,0,0,0,0,41.8136,-93.9174,41.8413,-93.9128,1.9300,50,1,1,1,49,0,0,0,0
620037,2021,05,22,2021-05-22,13:29:00,3,CO,08,0,0,0,0,0,0,40.1400,-103.7000,40.1400,-103.7000,0.0100,25,1,1,1,87,0,0,0,0
620038,2021,05,22,2021-05-22,13:46:00,3,CO,08,0,0,0,0,0,0,40.1900,-103.5600,40.1900,-103.5600,0.0100,25,1,1,1,87,0,0,0,0
620039,2021,05,22,2021-05-22,14:02:00,3,CO,08,0,0,0,0,0,0,40.2200,-103.4100,40.2200,-103.4100,0.0100,25,1,1,1,121,0,0,0,0
620040,2021,05,22,2021-05-22,14:07:00,3,CO,08,0,0,0,0,0,0,39.7300,-104.4200,39.7300,-104.4200,0.0100,25,1,1,1,5,0,0,0,0
620041,2021,05,22,2021-05-22,14:44:00,3,CO,08,0,0,0,0,0,0,40.5200,-102.9600,40.5200,-102.9600,0.0100,25,1,1,1,75,0,0,0,0
620042,2021,05,22,2021-05-22,15:55:00,3,CO,08,0,0,0,0,0,0,38.6800,-103.7300,38.6800,-103.7300,0.0100,25,1,1,1,73,0,0,0,0
620043,2021,05,22,2021-05-22,15:59:00,3,CO,08,0,0,0,0,0,0,38.7300,-103.7200,38.7300,-103.7200,0.0100,25,1,1,1,73,0,0,0,0
620044,2021,05,22,2021-05-22,16:04:00,3,CO,08,0,0,0,0,0,0,38.8100,-103.7500,38.8100,-103.7500,0.0100,25,1,1,1,73,0,0,0,0
620045,2021,05,22,2021-05-22,16:28:00,3,CO,08,0,0,0,0,0,0,39.0000,-103.7000,39.0000,-103.7000,0.0100,25,1,1,1,73,0,0,0,0
620046,2021,05,23,2021-05-23,14:00:00,3,CO,08,0,0,0,0,0,0,39.5400,-103.6800,39.5400,-103.6800,0.0100,25,1,1,1,73,0,0,0,0
620047,2021,05,23,2021-05-23,14:24:00,3,CO,08,0,0,0,0,0,0,40.1500,-103.4700,40.1500,-103.4700,0.0100,25,1,1,1,121,0,0,0,0
620048,2021,05,23,2021-05-23,14:52:00,3,CO,08,0,0,0,0,0,0,40.0300,-103.3900,40.0400,-103.3900,0.6900,25,1,1,1,121,0,0,0,0
620049,2021,05,23,2021-05-23,15:14:00,3,CO,08,0,0,0,0,0,0,40.2100,-103.3000,40.2100,-103.3000,0.0100,25,1,1,1,121,0,0,0,0
620050,2021,05,23,2021-05-23,15:49:00,3,CO,08,0,1,0,0,0,0,40.6100,-103.1400,40.6100,-103.1400,0.1000,50,1,1,1,75,0,0,0,0
620051,2021,05,23,2021-05-23,15:50:00,3,SD,46,0,-9,0,0,0,0,45.3000,-102.1900,45.3300,-102.2000,2.1300,10,1,1,1,105,0,0,0,0
620052,2021,05,23,2021-05-23,15:55:00,3,SD,46,0,1,0,0,0,0,43.6700,-103.6000,43.7400,-103.5100,6.6000,20,1,1,1,33,0,0,0,0
620053,2021,05,23,2021-05-23,15:58:00,3,SD,46,0,-9,0,0,0,0,45.3800,-102.2200,45.4400,-102.2400,4.2600,10,1,1,1,105,0,0,0,0
620054,2021,05,23,2021-05-23,16:04:00,3,SD,46,0,1,0,0,0,0,43.7800,-103.5800,43.8100,-103.4700,5.8600,10,1,1,1,33,0,0,0,0
620055,2021,05,23,2021-05-23,16:19:00,3,CO,08,0,0,0,0,0,0,40.6800,-102.9100,40.6800,-102.9100,0.0100,25,1,1,1,75,0,0,0,0
620056,2021,05,23,2021-05-23,16:29:00,3,CO,08,0,1,0,0,0,0,40.8000,-102.9500,40.8000,-102.9500,0.1000,50,1,1,1,75,0,0,0,0
620057,2021,05,23,2021-05-23,16:45:00,3,CO,08,0,0,0,0,0,0,39.2853,-103.2644,39.2922,-103.2621,0.5000,25,1,1,1,73,0,0,0,0
620058,2021,05,24,2021-05-24,14:03:00,3,KS,20,0,-9,0,0,0,0,39.0868,-101.5071,39.1002,-101.5024,0.5600,25,1,1,1,199,0,0,0,0
620059,2021,05,24,2021-05-24,14:09:00,3,KS,20,0,-9,0,0,0,0,39.1011,-101.4696,39.1138,-101.4653,0.9100,25,1,1,1,109,0,0,0,0
620060,2021,05,24,2021-05-24,14:42:00,3,KS,20,0,-9,0,0,0,0,39.0779,-101.6563,39.0740,-101.6735,0.9600,25,1,1,1,199,0,0,0,0
620061,2021,05,24,2021-05-24,15:10:00,3,KS,20,0,-9,0,0,0,0,39.2084,-101.3109,39.2223,-101.2885,1.5400,25,1,1,1,193,0,0,0,0
620062,2021,05,24,2021-05-24,15:15:00,3,KS,20,0,-9,0,0,0,0,39.4079,-100.9801,39.4200,-100.9693,1.0100,50,1,1,1,193,0,0,0,0
620063,2021,05,24,2021-05-24,15:44:00,3,KS,20,0,-9,0,0,0,0,39.4625,-100.9398,39.4691,-100.9403,0.4600,25,1,1,1,193,0,0,0,0
620064,2021,05,24,2021-05-24,17:06:00,3,KS,20,0,1,0,0,0,0,39.5314,-100.6375,39.5629,-100.5432,5.8700,850,1,1,1,179,0,0,0,0
620065,2021,05,24,2021-05-24,19:36:00,3,SD,46,0,-9,0,0,0,0,43.9830,-97.3660,43.9980,-97.3040,3.2500,25,1,1,1,79,0,0,0,0
620066,2021,05,26,2021-05-26,13:57:00,3,KS,20,0,-9,0,0,0,0,38.7537,-99.2556,38.7768,-99.2200,2.5000,200,1,1,1,51,0,0,0,0
620067,2021,05,26,2021-05-26,14:22:00,3,KS,20,0,0,0,0,0,0,38.7856,-99.1494,38.7906,-99.1419,0.5300,100,1,1,1,51,0,0,0,0
620068,2021,05,26,2021-05-26,15:20:00,3,NE,31,0,-9,0,0,0,0,40.1086,-101.5391,40.1236,-101.5608,1.5500,50,1,1,1,57,0,0,0,0
620069,2021,05,26,2021-05-26,15:25:00,3,NE,31,0,0,0,0,0,0,40.1254,-101.5284,40.1492,-101.5427,1.8800,350,1,1,1,57,0,0,0,0
620070,2021,05,26,2021-05-26,15:39:00,3,NE,31,0,2,0,0,0,0,40.1613,-101.5333,40.2788,-101.5573,8.2900,575,1,1,1,57,0,0,0,0
620071,2021,05,26,2021-05-26,15:49:00,3,NE,31,0,-9,0,0,0,0,40.2237,-101.4539,40.2250,-101.4516,0.1500,50,1,1,1,57,0,0,0,0
620072,2021,05,26,2021-05-26,15:54:00,3,KS,20,0,-9,0,0,0,0,38.6400,-98.5700,38.6400,-98.5657,0.2900,50,1,1,1,9,0,0,0,0
620073,2021,05,26,2021-05-26,16:01:00,3,NE,31,0,-9,0,0,0,0,40.2448,-101.4356,40.2877,-101.3747,4.3700,300,1,1,1,57,0,0,0,0
620074,2021,05,26,2021-05-26,16:10:00,3,KS,20,0,-9,0,0,0,0,38.6500,-98.5200,38.6505,-98.5160,0.2200,50,1,1,1,9,0,0,0,0
620075,2021,05,26,2021-05-26,16:19:00,3,KS,20,0,-9,0,0,0,0,39.9043,-100.9433,39.9251,-100.9212,1.8500,200,1,1,1,153,0,0,0,0
620076,2021,05,26,2021-05-26,16:23:00,3,NE,31,0,-9,0,0,0,0,40.2898,-101.2991,40.3087,-101.2759,1.7900,100,1,1,1,87,0,0,0,0
620077,2021,05,26,2021-05-26,16:29:00,3,KS,20,0,0,0,0,0,0,39.9543,-100.9033,39.9873,-100.8630,3.5100,450,1,1,1,153,0,0,0,0
620078,2021,05,26,2021-05-26,16:43:00,3,NE,31,0,-9,0,0,0,0,42.4100,-103.7600,42.4127,-103.7537,0.3700,20,1,1,1,165,0,0,0,0
620079,2021,05,26,2021-05-26,16:45:00,3,KS,20,0,-9,0,0,0,0,39.9717,-100.7881,39.9998,-100.7617,2.3900,100,1,1,1,153,0,0,0,0
620080,2021,05,26,2021-05-26,16:56:00,3,TX,48,0,-9,0,0,0,0,36.3481,-101.4572,36.3573,-101.4244,1.9300,20,1,1,1,195,0,0,0,0
620081,2021,05,26,2021-05-26,17:14:00,3,TX,48,0,-9,0,0,0,0,36.3701,-101.3945,36.3584,-101.3912,0.8300,20,1,1,1,195,0,0,0,0
620082,2021,05,26,2021-05-26,17:41:00,3,KS,20,0,-9,0,0,0,0,39.9944,-100.4500,39.9967,-100.4217,1.5000,50,1,1,1,39,0,0,0,0
